C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_18_217.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_18_217.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_18_217.jpg, -0.361119, 1, 0, 24.05153
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_18_318.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_18_318.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_18_318.jpg, -0.05667178, 1, 0, 25.00138
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_18_427.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_18_427.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_18_427.jpg, 0, 1, 0, 25.95252
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_18_530.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_18_530.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_18_530.jpg, 0, 1, 0, 26.89785
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_18_639.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_18_639.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_18_639.jpg, -0.3230283, 1, 0, 27.97022
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_18_742.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_18_742.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_18_742.jpg, -0.3786332, 1, 0, 28.74405
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_18_842.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_18_842.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_18_842.jpg, -0.0771623, 1, 0, 29.66619
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_18_949.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_18_949.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_18_949.jpg, 0, 1, 0, 30.18863
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_19_055.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_19_055.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_19_055.jpg, 0, 1, 0, 30.1902
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_19_162.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_19_162.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_19_162.jpg, 0, 1, 0, 30.19031
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_19_265.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_19_265.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_19_265.jpg, -0.0248655, 1, 0, 30.19019
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_19_370.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_19_370.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_19_370.jpg, -0.2610426, 1, 0, 30.17444
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_19_477.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_19_477.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_19_477.jpg, 0, 1, 0, 30.18986
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_19_582.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_19_582.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_19_582.jpg, 0, 1, 0, 30.18978
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_19_690.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_19_690.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_19_690.jpg, -0.0589887, 1, 0, 30.1897
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_19_796.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_19_796.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_19_796.jpg, -0.4018329, 1, 0, 30.15563
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_19_906.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_19_906.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_19_906.jpg, -0.2454165, 1, 0, 30.19005
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_20_011.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_20_011.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_20_011.jpg, 0, 1, 0, 30.18714
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_20_112.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_20_112.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_20_112.jpg, 0, 1, 0, 30.18996
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_20_222.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_20_222.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_20_222.jpg, -0.0265107, 1, 0, 30.19023
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_20_329.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_20_329.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_20_329.jpg, -0.3203163, 1, 0, 30.16647
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_20_435.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_20_435.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_20_435.jpg, -0.2387853, 1, 0, 30.18987
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_20_539.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_20_539.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_20_539.jpg, 0, 1, 0, 30.18781
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_20_644.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_20_644.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_20_644.jpg, 0, 1, 0, 30.19006
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_20_745.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_20_745.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_20_745.jpg, 0, 1, 0, 30.19027
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_20_847.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_20_847.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_20_847.jpg, 0, 1, 0, 30.19032
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_20_947.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_20_947.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_20_947.jpg, 0, 1, 0, 30.1903
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_21_054.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_21_054.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_21_054.jpg, 0, 1, 0, 30.19029
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_21_155.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_21_155.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_21_155.jpg, 0, 1, 0, 30.1903
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_21_256.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_21_256.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_21_256.jpg, -0.304596, 1, 0, 30.16752
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_21_366.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_21_366.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_21_366.jpg, -0.1499058, 1, 0, 30.19041
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_21_466.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_21_466.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_21_466.jpg, 0, 1, 0, 30.18942
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_21_567.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_21_567.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_21_567.jpg, 0, 1, 0, 30.19018
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_21_672.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_21_672.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_21_672.jpg, 0, 1, 0, 30.19031
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_21_781.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_21_781.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_21_781.jpg, 0, 1, 0, 30.19028
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_21_890.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_21_890.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_21_890.jpg, 0, 1, 0, 30.19028
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_21_989.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_21_989.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_21_989.jpg, 0, 1, 0, 30.19016
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_22_093.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_22_093.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_22_093.jpg, 0, 1, 0, 30.19081
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_22_195.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_22_195.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_22_195.jpg, -0.3041745, 1, 0, 30.16767
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_22_298.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_22_298.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_22_298.jpg, 0, 1, 0, 30.19054
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_22_404.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_22_404.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_22_404.jpg, 0, 1, 0, 30.19
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_22_506.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_22_506.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_22_506.jpg, 0, 1, 0, 30.19027
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_22_615.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_22_615.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_22_615.jpg, 0, 1, 0, 30.19028
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_22_732.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_22_732.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_22_732.jpg, 0, 1, 0, 30.1903
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_22_831.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_22_831.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_22_831.jpg, -0.0500901, 1, 0, 30.1888
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_22_934.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_22_934.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_22_934.jpg, 0, 1, 0, 30.19035
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_23_035.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_23_035.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_23_035.jpg, 0, 1, 0, 30.19027
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_23_136.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_23_136.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_23_136.jpg, -0.1195146, 1, 0, 30.18572
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_23_239.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_23_239.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_23_239.jpg, 0, 1, 0, 30.19019
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_23_339.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_23_339.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_23_339.jpg, 0, 1, 0, 30.19029
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_23_441.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_23_441.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_23_441.jpg, -0.0844098, 1, 0, 30.18893
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_23_550.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_23_550.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_23_550.jpg, -0.109617, 1, 0, 30.1887
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_23_651.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_23_651.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_23_651.jpg, 0, 1, 0, 30.19013
C:\Users\sravan\Desktop\Data\IMG\center_2024_02_02_17_46_23_760.jpg, C:\Users\sravan\Desktop\Data\IMG\left_2024_02_02_17_46_23_760.jpg, C:\Users\sravan\Desktop\Data\IMG\right_2024_02_02_17_46_23_760.jpg, -0.1149597, 1, 0, 30.18758
